ECO,SITE,STAND,HAB,HAB_ST,TREE.NO,TREE.SP,SAMPLE,Aphaenogaster_fulva,Aphaenogaster_mariae,Aphaenogaster_picea,Aphaenogaster_rudis,Aphaenogaster_tennesseensis,Brachymyrmex_depilis,Camponotus_americanus,Camponotus_caryae,Camponotus_chromaoides,Camponotus_nearctica,Camponotus_pennsylvanicus,Camponotus_subbarbatus,Colobopsis_impressa,Crematogaster_cerasi,Formica_palidefulva,Formica_subsericea,Lasius_americanus,Nylanderia_faisonensis,Prenolepis_imparis,Tapinoma_sessile,Temnothorax_curvispinosus,Temnothorax_longispinosus,Temnothorax_schaumii
NCTP,BR,N,X,BR_N_X,14,Maple,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,14,Maple,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,14,Maple,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,14,Maple,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,14,Maple,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,14,Maple,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,14,Maple,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,14,Maple,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,14,Maple,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,15,Red Oak,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,8,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,BR,N,X,BR_N_X,16,White Oak,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,17,Ash,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,8,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,9,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,10,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,18,Beech,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
NCTP,CA,F,M,CA_F_M,19,Tulip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,19,Tulip,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,19,Tulip,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,19,Tulip,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,19,Tulip,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NCTP,CA,F,M,CA_F_M,19,Tulip,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,CA,F,M,CA_F_M,19,Tulip,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,CA,F,M,CA_F_M,19,Tulip,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
NCTP,CA,F,M,CA_F_M,19,Tulip,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,19,Tulip,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,19,Tulip,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,19,Tulip,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,20,Tulip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,20,Tulip,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,20,Tulip,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,20,Tulip,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,CA,F,M,CA_F_M,20,Tulip,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,20,Tulip,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,20,Tulip,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
NCTP,CA,F,M,CA_F_M,20,Tulip,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,20,Tulip,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCTP,CA,F,M,CA_F_M,20,Tulip,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,20,Tulip,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,M,CA_F_M,20,Tulip,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,21,Ash,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
NCTP,CA,F,X,CA_F_X,22,Maple,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,23,Red Oak,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCTP,CA,F,X,CA_F_X,24,White Oak,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,CA,F,X,CA_F_X,24,White Oak,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NCTP,CA,N,M,CA_N_M,25,Maple,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,11,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,26,Sycamore,12,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
NCTP,CA,N,M,CA_N_M,27,Sycamore,7,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,9,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,10,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,11,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,M,CA_N_M,27,Sycamore,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
