ECO,SITE,STAND,HAB,HAB_ST,TREE.NO,TREE.SP,SAMPLE,Aphaenogaster_fulva,Aphaenogaster_mariae,Aphaenogaster_picea,Aphaenogaster_rudis,Aphaenogaster_tennesseensis,Brachymyrmex_depilis,Camponotus_americanus,Camponotus_caryae,Camponotus_chromaoides,Camponotus_nearctica,Camponotus_pennsylvanicus,Camponotus_subbarbatus,Colobopsis_impressa,Crematogaster_cerasi,Formica_palidefulva,Formica_subsericea,Lasius_americanus,Nylanderia_faisonensis,Prenolepis_imparis,Tapinoma_sessile,Temnothorax_curvispinosus,Temnothorax_longispinosus,Temnothorax_schaumii
WAP,CL,C,X,CL_C_X,39,Red Oak,6,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,39,Red Oak,7,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,39,Red Oak,8,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,39,Red Oak,9,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,39,Red Oak,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,39,Red Oak,11,0,0,0,0,5,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,39,Red Oak,12,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
WAP,CL,C,X,CL_C_X,40,White Oak,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,41,Maple,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,41,Maple,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
WAP,CL,M,M,CL_M_M,41,Maple,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,41,Maple,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,M,CL_M_M,41,Maple,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,41,Maple,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
WAP,CL,M,M,CL_M_M,41,Maple,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,41,Maple,8,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,41,Maple,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
WAP,CL,M,M,CL_M_M,41,Maple,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,41,Maple,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
WAP,CL,M,M,CL_M_M,41,Maple,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,42,Tulip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,M,CL_M_M,42,Tulip,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,42,Tulip,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
WAP,CL,M,M,CL_M_M,42,Tulip,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
WAP,CL,M,M,CL_M_M,42,Tulip,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
WAP,CL,M,M,CL_M_M,42,Tulip,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,M,CL_M_M,42,Tulip,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
WAP,CL,M,M,CL_M_M,42,Tulip,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
WAP,CL,M,M,CL_M_M,42,Tulip,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
WAP,CL,M,M,CL_M_M,42,Tulip,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,42,Tulip,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,42,Tulip,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,43,White Oak,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,44,White Oak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,44,White Oak,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,44,White Oak,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,M,CL_M_M,44,White Oak,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,M,CL_M_M,44,White Oak,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,44,White Oak,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,44,White Oak,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,44,White Oak,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,44,White Oak,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,M,CL_M_M,44,White Oak,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,M,CL_M_M,44,White Oak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
WAP,CL,M,M,CL_M_M,44,White Oak,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,45,Hickory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WAP,CL,M,X,CL_M_X,45,Hickory,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,X,CL_M_X,45,Hickory,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,X,CL_M_X,45,Hickory,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
WAP,CL,M,X,CL_M_X,45,Hickory,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,45,Hickory,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
WAP,CL,M,X,CL_M_X,45,Hickory,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,45,Hickory,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,45,Hickory,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,45,Hickory,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
WAP,CL,M,X,CL_M_X,45,Hickory,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
WAP,CL,M,X,CL_M_X,45,Hickory,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
WAP,CL,M,X,CL_M_X,46,Maple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,X,CL_M_X,46,Maple,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,X,CL_M_X,46,Maple,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,X,CL_M_X,46,Maple,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,46,Maple,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,46,Maple,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
WAP,CL,M,X,CL_M_X,46,Maple,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WAP,CL,M,X,CL_M_X,46,Maple,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,46,Maple,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
WAP,CL,M,X,CL_M_X,46,Maple,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,X,CL_M_X,46,Maple,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WAP,CL,M,X,CL_M_X,46,Maple,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
WAP,CL,M,X,CL_M_X,47,Red Oak,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,8,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,47,Red Oak,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0
WAP,CL,M,X,CL_M_X,48,White Oak,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,48,White Oak,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WAP,CL,M,X,CL_M_X,48,White Oak,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,48,White Oak,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,CL,M,X,CL_M_X,48,White Oak,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,48,White Oak,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,48,White Oak,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,48,White Oak,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WAP,CL,M,X,CL_M_X,48,White Oak,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,48,White Oak,10,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1
WAP,CL,M,X,CL_M_X,48,White Oak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,CL,M,X,CL_M_X,48,White Oak,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WAP,ED,C,M,ED_C_M,49,Beech,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,49,Beech,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,49,Beech,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,49,Beech,4,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,49,Beech,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,49,Beech,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
WAP,ED,C,M,ED_C_M,49,Beech,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,49,Beech,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,49,Beech,9,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,49,Beech,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,49,Beech,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WAP,ED,C,M,ED_C_M,49,Beech,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,6,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,50,Maple,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,51,Maple,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0
WAP,ED,C,M,ED_C_M,51,Maple,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,51,Maple,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,51,Maple,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,51,Maple,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,51,Maple,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,51,Maple,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
WAP,ED,C,M,ED_C_M,51,Maple,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,51,Maple,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
WAP,ED,C,M,ED_C_M,51,Maple,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,51,Maple,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,51,Maple,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,7,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAP,ED,C,M,ED_C_M,52,Red Oak,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAP,ED,C,X,ED_C_X,53,Maple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WAP,ED,C,X,ED_C_X,53,Maple,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WAP,ED,C,X,ED_C_X,53,Maple,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
